File,Line Index,Original Class,Modified Class
/content/testset/Chess-Pieces-6/train/labels/f2672cdc28767484b556da3ab6f1003e_jpg.rf.9b0acc12bf3e962420cd049ffc949a27.txt,5,10,11
/content/testset/Chess-Pieces-6/train/labels/cf2784fa97151d5316b2961b1e62dc45_jpg.rf.0d1f321602ef9b659849fa320e46177e.txt,6,4,5
/content/testset/Chess-Pieces-6/train/labels/cf2784fa97151d5316b2961b1e62dc45_jpg.rf.0d1f321602ef9b659849fa320e46177e.txt,15,10,3
/content/testset/Chess-Pieces-6/train/labels/3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.ddbd7ef14eb91876e466c86a99f68de6.txt,0,1,7
/content/testset/Chess-Pieces-6/train/labels/3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.ddbd7ef14eb91876e466c86a99f68de6.txt,8,4,12
/content/testset/Chess-Pieces-6/train/labels/dd6b5c3cb2d7e77f38f1dfeb2bff0431_jpg.rf.3b89f9b43415214fec805ce20e8cdc4d.txt,24,10,7
/content/testset/Chess-Pieces-6/train/labels/dd6b5c3cb2d7e77f38f1dfeb2bff0431_jpg.rf.3b89f9b43415214fec805ce20e8cdc4d.txt,25,12,7
/content/testset/Chess-Pieces-6/train/labels/dd6b5c3cb2d7e77f38f1dfeb2bff0431_jpg.rf.3b89f9b43415214fec805ce20e8cdc4d.txt,28,3,6
/content/testset/Chess-Pieces-6/train/labels/b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.8c1172cb1cdaa5bb7b9a779ebc88b19e.txt,0,11,8
/content/testset/Chess-Pieces-6/train/labels/b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.8c1172cb1cdaa5bb7b9a779ebc88b19e.txt,21,4,9
/content/testset/Chess-Pieces-6/train/labels/9962a4d44388b9008aa0f466e4f4052c_jpg.rf.6d7ceb0dcde715fce5435724a40ee31f.txt,6,4,2
/content/testset/Chess-Pieces-6/train/labels/9962a4d44388b9008aa0f466e4f4052c_jpg.rf.6d7ceb0dcde715fce5435724a40ee31f.txt,20,10,5
/content/testset/Chess-Pieces-6/train/labels/1595777dfa66e954ae23655743e24809_jpg.rf.7c52928369a139d86d6154701beff81f.txt,6,10,11
/content/testset/Chess-Pieces-6/train/labels/4eb630d4dd38528dacf72355caf5c06d_jpg.rf.c0febaa704ed52795f99e9cd57be57c8.txt,16,6,7
/content/testset/Chess-Pieces-6/train/labels/4eb630d4dd38528dacf72355caf5c06d_jpg.rf.c0febaa704ed52795f99e9cd57be57c8.txt,17,1,3
/content/testset/Chess-Pieces-6/train/labels/3730ef213ac6aad431475a9ab28f349a_jpg.rf.12f82d74738d4199c4d2dc1cfeece841.txt,1,6,11
/content/testset/Chess-Pieces-6/train/labels/3730ef213ac6aad431475a9ab28f349a_jpg.rf.12f82d74738d4199c4d2dc1cfeece841.txt,2,2,5
/content/testset/Chess-Pieces-6/train/labels/1a530d578f3f0bf3497bfeff3d953025_jpg.rf.84d0e310f706e6da1240a2aabac4aa8b.txt,3,7,5
/content/testset/Chess-Pieces-6/train/labels/1a530d578f3f0bf3497bfeff3d953025_jpg.rf.84d0e310f706e6da1240a2aabac4aa8b.txt,16,3,12
/content/testset/Chess-Pieces-6/train/labels/1a530d578f3f0bf3497bfeff3d953025_jpg.rf.84d0e310f706e6da1240a2aabac4aa8b.txt,18,1,8
/content/testset/Chess-Pieces-6/train/labels/3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d899d4c6e35d45956cd90cd74afbf45a.txt,14,11,12
/content/testset/Chess-Pieces-6/train/labels/3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d899d4c6e35d45956cd90cd74afbf45a.txt,16,9,5
/content/testset/Chess-Pieces-6/train/labels/3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d899d4c6e35d45956cd90cd74afbf45a.txt,20,9,0
/content/testset/Chess-Pieces-6/train/labels/26d663ab5ffbec49f9dc8e592982cfd4_jpg.rf.9af2fc3d7d3825fc7ae08afe11c5a29a.txt,9,10,4
/content/testset/Chess-Pieces-6/train/labels/26d663ab5ffbec49f9dc8e592982cfd4_jpg.rf.9af2fc3d7d3825fc7ae08afe11c5a29a.txt,12,3,11
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.d5aa7aa41407c3627612577244b61c7d.txt,5,4,1
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.d5aa7aa41407c3627612577244b61c7d.txt,12,4,5
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.d5aa7aa41407c3627612577244b61c7d.txt,17,8,9
/content/testset/Chess-Pieces-6/train/labels/a9987cf6cc5c6545818ec294d4a5bb9b_jpg.rf.c22caa0af732c69dc12fee8b9e203f73.txt,1,12,6
/content/testset/Chess-Pieces-6/train/labels/ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.c20b64dec5855c3872b7439880bfb2ab.txt,18,11,2
/content/testset/Chess-Pieces-6/train/labels/ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.c20b64dec5855c3872b7439880bfb2ab.txt,21,10,0
/content/testset/Chess-Pieces-6/train/labels/ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.c20b64dec5855c3872b7439880bfb2ab.txt,24,10,3
/content/testset/Chess-Pieces-6/train/labels/66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.9824005499893136117dd5c1143321b2.txt,5,8,4
/content/testset/Chess-Pieces-6/train/labels/49d365236ee4fb6bd982b0f00bff007e_jpg.rf.c548f206bc95dd099ed101d2ea6171d9.txt,13,4,1
/content/testset/Chess-Pieces-6/train/labels/49d365236ee4fb6bd982b0f00bff007e_jpg.rf.c548f206bc95dd099ed101d2ea6171d9.txt,15,4,8
/content/testset/Chess-Pieces-6/train/labels/49d365236ee4fb6bd982b0f00bff007e_jpg.rf.c548f206bc95dd099ed101d2ea6171d9.txt,28,10,6
/content/testset/Chess-Pieces-6/train/labels/1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.2a024d50aba07facb508180532e93fc3.txt,9,4,2
/content/testset/Chess-Pieces-6/train/labels/1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.2a024d50aba07facb508180532e93fc3.txt,19,12,6
/content/testset/Chess-Pieces-6/train/labels/1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.2a024d50aba07facb508180532e93fc3.txt,25,10,5
/content/testset/Chess-Pieces-6/train/labels/53de0674524ae6d77bdfff48136dec2a_jpg.rf.6b12c7fe7751d099b695d109f6f0eae5.txt,7,4,9
/content/testset/Chess-Pieces-6/train/labels/53de0674524ae6d77bdfff48136dec2a_jpg.rf.6b12c7fe7751d099b695d109f6f0eae5.txt,16,10,7
/content/testset/Chess-Pieces-6/train/labels/03d3ff4582c8125d69c19a72f846bec8_jpg.rf.9a1018b0f25b596e6672ed3d436ea918.txt,8,4,1
/content/testset/Chess-Pieces-6/train/labels/03d3ff4582c8125d69c19a72f846bec8_jpg.rf.9a1018b0f25b596e6672ed3d436ea918.txt,17,8,2
/content/testset/Chess-Pieces-6/train/labels/03d3ff4582c8125d69c19a72f846bec8_jpg.rf.9a1018b0f25b596e6672ed3d436ea918.txt,23,12,6
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.91c652d00896d225737191960eff71ef.txt,12,7,4
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.91c652d00896d225737191960eff71ef.txt,18,4,3
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.91c652d00896d225737191960eff71ef.txt,30,12,0
/content/testset/Chess-Pieces-6/train/labels/d9acc69c5d57623cda22786e309201c9_jpg.rf.cb830d740104ddb1377f8decfc10e841.txt,1,6,1
/content/testset/Chess-Pieces-6/train/labels/dd6b5c3cb2d7e77f38f1dfeb2bff0431_jpg.rf.f653e6c29a4f2218152f554a0f81d29e.txt,13,11,4
/content/testset/Chess-Pieces-6/train/labels/dd6b5c3cb2d7e77f38f1dfeb2bff0431_jpg.rf.f653e6c29a4f2218152f554a0f81d29e.txt,24,10,3
/content/testset/Chess-Pieces-6/train/labels/dd6b5c3cb2d7e77f38f1dfeb2bff0431_jpg.rf.f653e6c29a4f2218152f554a0f81d29e.txt,31,4,8
/content/testset/Chess-Pieces-6/train/labels/66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.7830186dc8a15864042077156b6241a6.txt,2,5,8
/content/testset/Chess-Pieces-6/train/labels/3474d785b1b21d68163f56aa00a92bc9_jpg.rf.68611074aae6608bb8b0dc0619940ef2.txt,8,3,6
/content/testset/Chess-Pieces-6/train/labels/3474d785b1b21d68163f56aa00a92bc9_jpg.rf.68611074aae6608bb8b0dc0619940ef2.txt,14,12,10
/content/testset/Chess-Pieces-6/train/labels/f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.1dddec3301d231cc56b571591f611b05.txt,5,4,3
/content/testset/Chess-Pieces-6/train/labels/f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.1dddec3301d231cc56b571591f611b05.txt,6,4,2
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.2add56b057129eb4c09ba3dbc1fca112.txt,5,4,9
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.2add56b057129eb4c09ba3dbc1fca112.txt,24,3,6
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.2add56b057129eb4c09ba3dbc1fca112.txt,27,10,12
/content/testset/Chess-Pieces-6/train/labels/239c409d5c09b493fed01a70a3cda4bc_jpg.rf.c7a41f17c7822b72df19a62529b203be.txt,19,11,2
/content/testset/Chess-Pieces-6/train/labels/239c409d5c09b493fed01a70a3cda4bc_jpg.rf.c7a41f17c7822b72df19a62529b203be.txt,20,12,11
/content/testset/Chess-Pieces-6/train/labels/239c409d5c09b493fed01a70a3cda4bc_jpg.rf.c7a41f17c7822b72df19a62529b203be.txt,28,10,11
/content/testset/Chess-Pieces-6/train/labels/5cecd3b3946aac5c713a51e0bd4617c9_jpg.rf.321988e917f6dcebc96d5187510eabbe.txt,4,1,9
/content/testset/Chess-Pieces-6/train/labels/5cecd3b3946aac5c713a51e0bd4617c9_jpg.rf.321988e917f6dcebc96d5187510eabbe.txt,12,1,4
/content/testset/Chess-Pieces-6/train/labels/5cecd3b3946aac5c713a51e0bd4617c9_jpg.rf.321988e917f6dcebc96d5187510eabbe.txt,23,10,2
